ID,Ecosystem,Prior_land_use,Restoration_strategy,Restoration_time,Fungal group,Metrics,Restored_Mean,Degraded_Mean,Restored_SD,Degraded_SD,Restored_SS,Degraded_SS
SB147,Grassland,Agriculture,Active,35,Total,Richness_Chao1,769.988,525.991,174.0780344,224.4844,3,4
SB147,Grassland,Agriculture,Passive,34,Total,Richness_Chao1,667.07,525.991,223.3548798,224.4844,3,4
SB096,Forest,Erosion,Active,2.5,Total,Richness_Chao1,644.241,526.906,56.624205,138.46,3,4
SB141,Forest,Deforestation,Active,59,Total,Richness_Chao1,312.02046,534.526854,102.184475,100.6441427,15,15
SB141,Forest,Deforestation,Active,59,Total,Richness_Chao1,104.347826,534.526854,29.5161278,100.6441427,15,15
SB141,Forest,Deforestation,Active,59,Total,Richness_Chao1,325.831202,534.526854,112.4981408,100.6441427,15,15
SB101,Grassland,Agriculture,Passive,24,Total,Richness_Chao1,623,562,48,72.73238618,9,10
SB101,Grassland,Agriculture,Active,24,Total,Richness_Chao1,598,562,96,72.73238618,9,10
SB101,Grassland,Agriculture,Active,24,Total,Richness_Chao1,587,562,78,72.73238618,9,10
SB101,Grassland,Agriculture,Active,24,Total,Richness_Chao1,553,562,57,72.73238618,9,10
SB101,Grassland,Agriculture,Passive,24,Total,Richness_Chao1,604,562,81,72.73238618,9,10
SB133,Grassland,Pasture,Active,31,Total,Richness_Chao1,586.37,567.76,138.7892312,62.5,3,4
SB133,Grassland,Pasture,Active,48,Total,Richness_Chao1,662.69,567.76,43.66500086,62.5,3,4
SB111,Grassland,Mining,Active,15,Total,Richness_Chao1,677.32,571.84,67.732,57.184,10,10
SB111,Grassland,Mining,Active,15,Total,Richness_Chao1,571.64,571.84,57.164,57.184,10,10
SB059,Forest,Agriculture,Passive,30,Total,Richness_Chao1,634.2,591,98.55369095,43.6,3,4
SB059,Forest,Agriculture,Passive,60,Total,Richness_Chao1,783.7,591,97.68766555,43.6,3,4
SB059,Forest,Agriculture,Passive,110,Total,Richness_Chao1,630.7,591,34.46781107,43.6,3,4
SB093,Forest,Mining,Active,10,Total,Richness_Chao1,593.599,592.243,59.3599,59.2243,7,8
SB093,Forest,Mining,Active,10,Total,Richness_Chao1,666.34,592.243,66.634,59.2243,7,8
SB093,Forest,Mining,Active,10,Total,Richness_Chao1,621.611,592.243,62.1611,59.2243,7,8
SB093,Forest,Mining,Active,10,Total,Richness_Chao1,585.24,592.243,58.524,59.2243,7,8
SB093,Forest,Mining,Active,10,Total,Richness_Chao1,808.659,592.243,80.8659,59.2243,7,8
SB162,Grassland,Agriculture,Passive,5,Total,Richness_Chao1,725.233645,593.146417,56.11628785,129.4991258,3,3
SB162,Grassland,Agriculture,Passive,15,Total,Richness_Chao1,595.638629,593.146417,17.26655011,129.4991258,3,3
SB162,Grassland,Agriculture,Passive,20,Total,Richness_Chao1,722.741433,593.146417,12.94991258,129.4991258,3,3
SB162,Grassland,Agriculture,Passive,40,Total,Richness_Chao1,548.286604,593.146417,21.58318763,129.4991258,3,3
SB148,Grassland,Pasture,Passive,5,Total,Richness_Chao1,904.06,610.16,90.406,61.016,1,2
SB148,Grassland,Pasture,Passive,13,Total,Richness_Chao1,707.63,610.16,70.763,61.016,1,2
SB148,Grassland,Pasture,Passive,22,Total,Richness_Chao1,717.43,610.16,71.743,61.016,1,2
SB148,Grassland,Pasture,Passive,39,Total,Richness_Chao1,725.28,610.16,72.528,61.016,1,2
SB122,Forest,Mining,Active,5,Total,Richness_Chao1,792.285,667.018,57.78585438,105.1269794,7,8
SB122,Forest,Mining,Active,5,Total,Richness_Chao1,691.429,667.018,74.78216081,105.1269794,7,8
SB122,Forest,Mining,Active,5,Total,Richness_Chao1,579.651,667.018,45.88791074,105.1269794,7,8
SB122,Forest,Mining,Active,5,Total,Richness_Chao1,709.416,667.018,59.48442673,105.1269794,7,8
SB180,Grassland,Pasture,Active,4,Total,Richness_Chao1,974.025974,678.571429,11.2470832,61.8589574,3,3
SB142,Forest,Monoculture plantation,Active,5,Total,Richness_Chao1,768.49,681.17,33.36,80.7,3,3
SB142,Forest,Monoculture plantation,Active,10,Total,Richness_Chao1,826.32,681.17,130.59,80.7,3,3
SB079,Grassland,Pasture,Passive,5,Total,Richness_Chao1,621,692,60.62177826,46,3,4
SB079,Grassland,Pasture,Passive,10,Total,Richness_Chao1,628,692,45.033321,46,3,4
SB079,Grassland,Pasture,Passive,15,Total,Richness_Chao1,790,692,31.17691454,46,3,4
SB079,Grassland,Pasture,Passive,25,Total,Richness_Chao1,928,692,45.033321,46,3,4
SB079,Grassland,Pasture,Passive,30,Total,Richness_Chao1,987,692,53.69357503,46,3,4
SB143,Grassland,Agriculture,Passive,5,Total,Richness_Chao1,921,692,35,23,3,3
SB143,Grassland,Agriculture,Passive,10,Total,Richness_Chao1,928,692,26,23,3,3
SB143,Grassland,Agriculture,Passive,15,Total,Richness_Chao1,790,692,18,23,3,3
SB143,Grassland,Agriculture,Passive,25,Total,Richness_Chao1,928,692,26,23,3,3
SB143,Grassland,Agriculture,Passive,30,Total,Richness_Chao1,987,692,31,23,3,3
SB098,Grassland,Pasture,Active,1,Total,Richness_Chao1,612.96,697.05,64.46,87.29609384,4,5
SB098,Grassland,Pasture,Active,5,Total,Richness_Chao1,685.43,697.05,64.9,87.29609384,4,5
SB098,Grassland,Pasture,Active,10,Total,Richness_Chao1,502.24,697.05,88.08,87.29609384,4,5
SB090,Forest,Agriculture,Passive,110,Total,Richness_Chao1,1000,705,136,67.08203932,4,5
SB090,Forest,Agriculture,Passive,30,Total,Richness_Chao1,846,705,106,67.08203932,4,5
SB090,Forest,Agriculture,Passive,15,Total,Richness_Chao1,934,705,58,67.08203932,4,5
SB090,Forest,Agriculture,Passive,50,Total,Richness_Chao1,938,705,64,67.08203932,4,5
SB082,Forest,Deforestation,Active,10,Total,Richness_Chao1,487.5,721.875,80.57223743,43.15755978,5,6
SB082,Forest,Deforestation,Active,16,Total,Richness_Chao1,240.953,721.875,55.80554851,43.15755978,5,6
SB082,Forest,Deforestation,Active,22,Total,Richness_Chao1,488.815,721.875,104.2969187,43.15755978,5,6
SB082,Forest,Deforestation,Passive,47,Total,Richness_Chao1,469.901,721.875,38.84050077,43.15755978,5,6
SB159,Forest,Agriculture,Active,18,Total,Richness_Chao1,885.649203,738.041002,75.7525638,85.2216343,3,3
SB034,Forest,Agriculture,Passive,9,Total,Richness_Chao1,1118.32,781.13,364.52,221.24,8,7
SB034,Forest,Agriculture,Passive,16.2,Total,Richness_Chao1,1403.41,781.13,281.52,221.24,5,7
SB034,Forest,Agriculture,Passive,52.4,Total,Richness_Chao1,973.24,781.13,267.66,221.24,9,7
SB103,Grassland,Pasture,Passive,3,Total,Richness_Chao1,637.71,785.36,238.9537294,194.58,3,4
SB150,Grassland,Pasture,Active,5,Total,Richness_Chao1,851,838,33.77499075,28,3,4
SB150,Grassland,Pasture,Active,14,Total,Richness_Chao1,679,838,17.14730299,28,3,4
SB150,Grassland,Pasture,Active,16,Total,Richness_Chao1,673,838,37.75870761,28,3,4
SB150,Grassland,Pasture,Active,19,Total,Richness_Chao1,674,838,14.16817561,28,3,4
SB029,Forest,Agriculture,Active,5,Total,Richness_Chao1,765,859,71.01408311,34,3,4
SB029,Forest,Agriculture,Active,15,Total,Richness_Chao1,872,859,117.7794549,34,3,4
SB029,Forest,Agriculture,Active,25,Total,Richness_Chao1,934,859,192.2576396,34,3,4
SB029,Forest,Agriculture,Active,35,Total,Richness_Chao1,791,859,126.439709,34,3,4
SB121,Grassland,Pasture,Active,14,Total,Richness_Chao1,896.87,875.469,46.692,178.3621983,4,5
SB121,Grassland,Pasture,Active,14,Total,Richness_Chao1,819.049,875.469,140.076,178.3621983,4,5
SB121,Grassland,Pasture,Active,14,Total,Richness_Chao1,920.216,875.469,167.314,178.3621983,4,5
SB170,Grassland,Pasture,Passive,5,Total,Richness_Chao1,1117.03,899.87,111.703,89.987,4,4
SB170,Grassland,Pasture,Passive,15,Total,Richness_Chao1,1097.82,899.87,109.782,89.987,4,4
SB170,Grassland,Pasture,Passive,28,Total,Richness_Chao1,1044.57,899.87,104.457,89.987,4,4
SB170,Grassland,Pasture,Passive,36,Total,Richness_Chao1,1204.89,899.87,120.489,89.987,4,4
SB166,Forest,Deforestation,Passive,40,Total,Richness_Chao1,966.503268,945.2614379,127.7008264,69.39047349,5,5
SB166,Forest,Deforestation,Active,40,Total,Richness_Chao1,811.2745098,945.2614379,53.38079222,69.39047349,5,5
SB102,Forest,Monoculture plantation,Passive,30,Total,Richness_Chao1,848.227,951.852,39.88393395,107.462,3,4
SB102,Forest,Monoculture plantation,Passive,40,Total,Richness_Chao1,1143.75,951.852,199.4248659,107.462,3,4
SB102,Forest,Monoculture plantation,Passive,55,Total,Richness_Chao1,878.931,951.852,172.8344219,107.462,3,4
SB071,Forest,Agriculture,Passive,5,Total,Richness_Chao1,975.49,1051.77,97.549,105.177,5,5
SB071,Forest,Agriculture,Passive,17.5,Total,Richness_Chao1,1037.9,1051.77,103.79,105.177,5,5
SB071,Forest,Agriculture,Passive,35,Total,Richness_Chao1,1265.83,1051.77,126.583,105.177,5,5
SB125,Forest,Monoculture plantation,Active,3,Total,Richness_Chao1,996.468,1088.577,23.584,67.88925986,4,5
SB125,Forest,Monoculture plantation,Active,3,Total,Richness_Chao1,498.89,1088.577,115.452,67.88925986,4,5
SB146,Forest,Erosion,Active,25,Total,Richness_Chao1,1340,1150,90.8408687,125.882,3,4
SB146,Forest,Erosion,Active,25,Total,Richness_Chao1,1190,1150,98.84467549,125.882,3,4
SB156,Forest,Deforestation,Active,15,Total,Richness_Chao1,996.932515,1157.97546,214.7239264,383.4355828,4,4
SB156,Forest,Deforestation,Active,12,Total,Richness_Chao1,950.920245,1157.97546,475.4601227,383.4355828,4,4
SB077,Forest,Monoculture plantation,Active,11,Total,Richness_Chao1,1193.668,1198.051,225.67756,299.636,3,4
SB077,Forest,Monoculture plantation,Active,11,Total,Richness_Chao1,1330.032,1198.051,369.4204565,299.636,3,4
SB114,Forest,Deforestation,Passive,30,Total,Richness_Chao1,1106,1255,418.1343855,504.5290797,3,3
SB114,Forest,Deforestation,Passive,30,Total,Richness_Chao1,1486,1255,183.3548985,504.5290797,3,3
SB114,Forest,Deforestation,Passive,30,Total,Richness_Chao1,1428,1255,166.3808006,504.5290797,3,3
SB025,Grassland,Agriculture,Passive,5,Total,Richness_Chao1,1346,1299,284.0563324,259.8076211,3,3
SB025,Grassland,Agriculture,Passive,10,Total,Richness_Chao1,1131,1299,183.5973856,259.8076211,3,3
